item_id,label,is_leaf_label,latent_idx,rank_within_label,inclusion_frequency,abs_cohens_d,evidence_class,behavior_component_id,behavior_component,representation_component_id,representation_component,grouping_status,short_name,primary_explanation,candidate_behavioral_explanation,representative_evidence,alternative_explanations,possible_confounds,limitations,card_confidence,model_reported_support_fraction,coding_provenance,grouping_provenance
RES_29701,RES,True,29701,14,0.72,0.31740245,unclear_or_mixed,,,,,nonbehavior_isolated_or_unresolved,you_know_what_questions,"Many sentences contain the discourse marker 'you know what' followed by a statement or question, often in a conversational or counseling context. This pattern appears in about 14 sentences, but the set is heterogeneous with many other question forms and statements.",The available sentences do not support a stable behavioral-function interpretation.,s001: okay you know what kinds of physical activity do you enjoy doing if you were to do physical activity what do you like doing || s002: you know what's scary,"Many sentences are questions (e.g., 'do you have any questions', 'Are you having problems...'), but this pattern is not dominant across the set. | Several sentences contain 'got it' or 'okay' as acknowledgments, but these are few. | The set may reflect a mix of counseling dialogue with varied discourse functions.","The set includes multiple speakers and contexts, leading to high variability. | Transcription artifacts like incomplete sentences or punctuation differences may obscure patterns.","Only 14 out of 50 sentences share the 'you know what' pattern, insufficient for a majority. | The remaining sentences show diverse structures and functions.",2,0.28,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
RES_26319,RES,True,26319,15,0.73,0.31136128,linguistic_structure,,,,,nonbehavior_isolated_or_unresolved,so_that_purpose_clauses,"A majority of sentences contain the discourse marker 'so' followed by a clause expressing purpose, result, or explanation, often in therapeutic or advisory contexts. The pattern includes 'so that' purpose clauses (e.g., s001, s002, s003) and 'so' as a discourse marker introducing a consequence or summary (e.g., s023, s030, s040).","The sentences appear to function as therapeutic or counseling discourse, where the speaker uses 'so' to link actions to goals, provide feedback, or summarize understanding. This pattern supports collaborative problem-solving and motivational interviewing.",s001: and I wanted to get your reaction to this news so that I can better help you || s023: so that sounds doable,"The sentences may reflect a therapeutic register with frequent use of 'so' as a conversational filler or transition marker. | The pattern could be an artifact of transcription, where 'so' is used to indicate speaker continuation or turn-taking.","The dataset may be drawn from a single domain (e.g., counseling transcripts), inflating the frequency of 'so'. | Some sentences lack 'so' (e.g., s009, s010, s011, s012, s045, s046, s047, s048) but still fit the broader therapeutic context.","The pattern is primarily structural and does not capture the full range of behavioral functions. | Sentences without 'so' (e.g., s009, s010) are still included as supporting because they share the therapeutic context, but they weaken the linguistic pattern.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_19435,REC,True,19435,5,1.0,0.93838876,linguistic_structure,,,so_discourse_launch,so 引导的话语启动结构,assigned_nonbehavior_component,so_you_statements,"The sentences predominantly begin with 'so you' followed by a verb phrase, forming a pattern of reflective or summarizing statements that appear to be therapist or counselor utterances in a clinical or motivational interviewing context.","The sentences likely function as reflective listening or summarizing statements used in therapeutic settings to validate, clarify, or prompt further discussion from the client.",s004: soyou're concerned about having a stroke || s012: so you're testing a lot,"The sentences could be part of a structured interview or questionnaire where the interviewer paraphrases the respondent's answers. | The pattern might reflect a specific therapeutic technique (e.g., motivational interviewing) where the therapist uses 'so you' to reflect the client's statements.","The sentences are extracted from a larger dialogue, so the pattern may be an artifact of the transcription or annotation process focusing on therapist turns. | Some sentences (e.g., s002) are longer and more complex, but still follow the 'so you' pattern.",The analysis is based solely on the provided sentences without context of the full conversation. | The pattern is primarily structural; the behavioral function is inferred but not directly confirmed.,4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_15068,REC,True,15068,8,1.0,0.9079166,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,it-cleft and evaluative stance,"The majority of sentences use an 'it is/feels/sounds/looks like' structure to express an evaluation, opinion, or reflection about a situation, often in a therapeutic or advisory context. The pattern involves a dummy subject 'it' followed by a copula or perception verb and an evaluative complement.","The sentences function as reflective statements, often summarizing, validating, or reframing the interlocutor's experience, typical of counseling or motivational interviewing.",s003: yeah and it got the feeling that it's something that you want to think about that this is a really big decision and it's not one that you're gonna make in a hurry || s016: so it sounds like it's a way to relax it's a way to socialize with your friends from work and it's hard to imagine what it would be like for you at work if you couldn't go outside and smoke,"The sentences may be part of a motivational interviewing script, with frequent use of reflective listening and affirmation. | The pattern could be a transcription artifact where speakers use 'it' as a filler or discourse marker without specific referent.","The sentences come from a single conversation or domain (e.g., health behavior change), which may inflate the apparent pattern. | The 'it' structure may be overrepresented due to the topic (e.g., discussing smoking, drinking, dental care).","Some sentences (e.g., s020, s035) have less clear 'it' structures but still fit the evaluative stance. | The behavioral function is inferred from context but not explicitly confirmed.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_21800,REC,True,21800,14,0.99,0.84778386,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,it_sounds_like_reflection,"The majority of sentences begin with 'it sounds like' or a variant, followed by a reflective summary or interpretation of the speaker's situation, often in a therapeutic or coaching context.","The sentences function as reflective listening or summarizing statements, commonly used in counseling or motivational interviewing to show understanding and validate the speaker's experience.",s004: okay so it sounds like you're willing to make a change and you're getting kind of excited about possibly having more energy || s008: okay so it sounds like you're drinking about four times a week anywhere between three and eight drinks on a given day so maybe around  drinks a week,"The sentences are all from a single conversation or transcript, possibly a therapy session, where the speaker uses a consistent discourse marker. | The pattern may reflect a specific annotation or transcription style where 'it sounds like' is a common phrase used to introduce paraphrases.","The dataset may be from a single domain (e.g., counseling) where this phrasing is typical, limiting generalizability. | Some sentences are incomplete or truncated, which may affect pattern detection.","A few sentences (e.g., s033, s035, s050) use 'seems like' instead of 'sounds like', indicating slight variation. | The behavioral function is inferred from context but not explicitly confirmed.",4,0.94,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_3805,REC,True,3805,15,1.0,0.8467931,unclear_or_mixed,,,mixed_counseling_discourse,混合型咨询话语,assigned_nonbehavior_component,therapeutic_discourse_mixed,"The sentences predominantly feature a mix of self-disclosure, reflection, and therapist-like paraphrasing or questioning, often using second-person 'you' to address the speaker or client, with frequent discourse markers like 'so', 'okay', 'it sounds like', and 'you know'. The pattern is a blend of personal narrative and therapeutic reframing, but no single function or structure dominates across all sentences.",The available sentences do not support a stable behavioral-function interpretation.,s001: and I obviously haven't been this way like when I took this job I guess that's when my health started spiraling downwards and I don't know I guess that's when I kind of noticed things were kind of off as far as my health goes so || s017: so it sounds like you're feeling this contradiction of pleasing your dad and meeting his expectations but you also want to enjoy yourself and be young,"The sentences may represent a corpus of psychotherapy sessions, with alternating client self-disclosure and therapist reflections. | The pattern could be a mix of personal narratives and advice-giving, with no single discourse function dominating.","The sentences are likely extracted from different parts of conversations, mixing client and therapist turns. | Transcription artifacts like 'you know', 'like', and hesitations may obscure functional patterns.","The set is heterogeneous, with no single pattern covering all sentences. | Lack of context (e.g., speaker identity) limits functional interpretation.",3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_23670,REC,True,23670,16,0.98,0.8248575,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,sounds_like_reflection,"The majority of sentences begin with 'sounds like' or a variant, functioning as a reflective or summarizing statement about the interlocutor's situation, often in a therapeutic or coaching context.","The sentences serve as reflective listening or summarizing statements, commonly used in motivational interviewing or therapy to acknowledge and validate the speaker's experience.",s010: sounds like you're noticing quite a few not so good things about alcohol though mom got mad at you you're having decreased focus you're kind of not doing so well in school maybe || s015: sounds like you're concerned about eating too many five foods and not exercising enough,The sentences may be part of a therapeutic dialogue where the therapist uses reflective listening to encourage client elaboration. | The pattern could be a discourse marker for summarizing or paraphrasing the client's previous statements.,"Some sentences are fragments or have different syntactic structures (e.g., 'sounds brilliant' without 'like'). | The dataset may be from a specific domain (e.g., addiction counseling) which influences the pattern.","Outliers include sentences that do not follow the 'sounds like' pattern, such as direct affirmations ('sounds good') or fragments. | The behavioral function is inferred but not explicitly confirmed by the data.",4,0.82,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_29190,REC,True,29190,18,0.98,0.82062215,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,that_sounds_like_evaluation,"The majority of sentences begin with 'that sounds like', 'it sounds like', or 'sounds like', followed by an evaluative or interpretive phrase about a prior statement or situation. This pattern functions as a reflective listening or summarizing move, often in a therapeutic or advisory context.","The sentences serve as reflective listening or paraphrasing, where the speaker interprets or evaluates the interlocutor's previous utterance, often to show understanding or to guide the conversation.",s001: yeah that sounds like that's a source of frustration || s004: that sounds like a great idea,"The sentences are primarily evaluative, expressing the speaker's judgment (positive, negative, or neutral) about a topic, often using adjectives like 'great', 'exhausting', 'upsetting'. | The sentences function as conversational continuers or backchannels, acknowledging the interlocutor's speech and prompting further elaboration.","The sentences come from a corpus of therapy or counseling sessions, which may bias the pattern toward reflective listening. | Some sentences include additional clauses or questions (e.g., s010, s047), which may deviate from the core pattern but still contain the key phrase.","The pattern is primarily structural; the behavioral function is inferred but not directly observable from the sentences alone. | A few sentences (e.g., s022, s029) embed the pattern in longer utterances, but still contain the key phrase.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_14875,REC,True,14875,19,0.96,0.81857276,linguistic_structure,,,so_discourse_launch,so 引导的话语启动结构,assigned_nonbehavior_component,therapeutic_discourse_markers,"The majority of sentences begin with 'and so' or 'so', functioning as discourse markers that connect to prior talk, often in a therapeutic or counseling context. These sentences typically involve reflective listening, scaling questions, or exploratory prompts about feelings, behaviors, or motivations.","The sentences appear to be from a therapeutic or coaching interaction, where the speaker uses 'and so' to build rapport, summarize, or probe deeper into the client's experiences. Common functions include reflecting feelings, asking about readiness to change, and exploring barriers.",s012: and so let's look at those two here || s020: and so are you interested in stopping smoking?,"The sentences could be from a corpus of transcribed therapy sessions, with 'and so' being a common filler or transition used by therapists. | Alternatively, the pattern might reflect a specific annotation or transcription style where 'and so' is inserted to indicate a continuation of speech.","The presence of 'so' in all sentences might be an artifact of the data collection or transcription process, rather than a genuine linguistic pattern. | Some sentences (e.g., s001, s046) show grammatical errors or incoherence, suggesting possible transcription errors or non-native speech.","The analysis assumes a single discourse context, but the sentences vary in coherence and may come from multiple speakers or settings. | The pattern is primarily structural (discourse marker) and may not capture deeper behavioral functions consistently.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_5663,REC,True,5663,20,0.98,0.81606066,linguistic_structure,,,so_discourse_launch,so 引导的话语启动结构,assigned_nonbehavior_component,discourse_marker_so,"The sentences consistently use the discourse marker 'so' in a turn-initiating or transition role, often at the start of a clause or after a pause, to connect ideas or signal a shift in topic or focus.",The available sentences do not support a stable behavioral-function interpretation.,s001: so you can't imagine that so is look at the other side can you imagine having further instance with law enforcement we're charges in the future || s004: I understand so tell me how often do you drink,"The sentences may represent therapeutic or counseling dialogue, where 'so' is used to summarize or redirect the conversation. | The pattern could be a transcription artifact where 'so' is overrepresented due to conversational speech habits.","The dataset may be drawn from a single conversation type (e.g., therapy sessions) where 'so' is particularly frequent. | Some instances of 'so' may be part of fixed phrases (e.g., 'so far', 'so good') rather than discourse markers.","The pattern is purely structural and does not capture the diverse topics or functions across sentences. | A few sentences (e.g., s034 'It's so ....') are too short to confirm the pattern, but they still contain 'so'.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_31930,REC,True,31930,23,0.97,0.7956444,linguistic_structure,,,so_discourse_launch,so 引导的话语启动结构,assigned_nonbehavior_component,So-prefixed therapeutic questions,"The majority of sentences begin with the discourse marker 'So' followed by a question or reflective statement typical of therapeutic or counseling contexts, often addressing personal behaviors, health, or relationships.","The sentences function as therapeutic prompts or exploratory questions, likely from a clinician to a client, aimed at eliciting information or reflection.","s003: So Greg, just focus on your drinking, can you tell me a bit about when you first started drinking when || s016: So basically, you're not planning on cutting down; you are just going to do the same thing?","The sentences could be part of a structured interview or assessment protocol, with 'So' serving as a conversational opener. | The pattern might reflect a specific therapeutic technique (e.g., motivational interviewing) where 'So' is used to transition or summarize.","The dataset may be drawn from a single clinical setting, limiting generalizability. | Transcription artifacts (e.g., 'hmm', 'yeah') may obscure the pattern.","Some sentences (e.g., s025, s032) are less clearly questions but still start with 'So'. | The behavioral function is inferred from context but not explicitly labeled.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_111,REC,True,111,25,0.94,0.78635335,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,it-cleft and discourse marker 'so',"The majority of sentences begin with 'it' as a dummy subject (e.g., 'It sounds like', 'It's', 'It measures') or start with discourse markers like 'so' or 'okay so', often followed by a clause summarizing or reflecting the interlocutor's situation. This pattern suggests a reflective or summarizing discourse function.","The sentences appear to function as reflections, summaries, or confirmations of the interlocutor's statements, common in therapeutic or counseling contexts.",s005: So it sounds that you have been dealing with this for a while? || s030: Wow okay so it sounds like you're feeling pretty confident after our discussion,"The sentences may be from a medical or counseling dialogue, as many refer to health behaviors (e.g., smoking, drinking, exercise). | The pattern could be an artifact of transcription, where speakers use fillers like 'so' and 'okay' frequently.","The dataset may be drawn from a single domain (e.g., motivational interviewing), biasing the discourse markers and reflective structure. | The dummy 'it' pattern is extremely common in English, so the pattern may be too broad to be distinctive.","Some sentences (e.g., s028 'It's Friday') are simple statements that fit the dummy 'it' pattern but lack the reflective function. | The analysis does not account for sentence length or specific lexical choices beyond the initial structure.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_28688,REC,True,28688,29,0.92,0.7698516,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,it sounds/looks like + interpretation,"The majority of sentences use the formulaic expression 'it sounds/looks like' (or 'it sounds as though') to introduce a therapist's reflective interpretation or summary of the client's situation, often followed by a clause describing the client's feelings, behaviors, or circumstances.","The sentences function as reflective listening statements or interpretive summaries in a therapeutic or counseling context, used to check understanding and encourage client elaboration.",s001: it so it sounds like you know you really you really have a reason that you really want to be here you care about your wife can you care about your job and you really like what you do is what I'm hearing right now you're good at it look || s005: what I'm hearing is it sounds like you might feel like maybe who's managing money to a degree the last yeah,"The sentences may represent a specific therapeutic technique (e.g., motivational interviewing) where the therapist uses reflective statements to build rapport. | The pattern could be a transcription artifact where the transcriber consistently rendered the therapist's speech with 'it sounds/looks like' as a discourse marker.","The dataset may be drawn from a single therapeutic context, limiting generalizability. | Some sentences (e.g., s010, s024) are outliers that do not fit the pattern, possibly due to different speakers or transcription errors.",The analysis is based solely on surface linguistic form; deeper pragmatic function may vary across sentences. | Outliers s010 and s024 are not covered by the primary interpretation.,4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_31585,REC,True,31585,35,0.94,0.75765175,unclear_or_mixed,,,mixed_counseling_discourse,混合型咨询话语,assigned_nonbehavior_component,healthcare_dialogue_mixed,"The sentences appear to be from a healthcare or counseling dialogue, with a mix of patient education, motivational interviewing, and administrative tasks. The pattern is not stable across all sentences due to varied topics and functions.",The available sentences do not support a stable behavioral-function interpretation.,s001: so it sounds like you really want to go to Black Friday with your friends you're feeling a little anxious about it || s005: okay so tell me why you're only using it when your blood sugar goes high,The sentences may represent a mix of patient-provider interactions and motivational interviewing techniques. | The set could be from a corpus of transcribed medical consultations with diverse sub-dialogues.,"The sentences are decontextualized, making it hard to infer a single pattern. | Different speakers and topics (e.g., diabetes, alcohol, smoking) introduce variability.",No single pattern covers all sentences due to topic and function diversity. | The sample size is large but lacks consistent linguistic markers.,2,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_26319,REC,True,26319,39,0.8,0.74662703,linguistic_structure,,,,,nonbehavior_isolated_or_unresolved,so_that_purpose_clauses,"A majority of sentences contain the discourse marker 'so' followed by a clause expressing purpose, result, or explanation, often in therapeutic or advisory contexts. The pattern includes 'so that' purpose clauses (e.g., s001, s002, s003) and 'so' as a discourse marker introducing a consequence or summary (e.g., s023, s030, s040).","The sentences appear to function as therapeutic or counseling discourse, where the speaker uses 'so' to link actions to goals, provide feedback, or summarize understanding. This pattern supports collaborative problem-solving and motivational interviewing.",s001: and I wanted to get your reaction to this news so that I can better help you || s023: so that sounds doable,"The sentences may reflect a therapeutic register with frequent use of 'so' as a conversational filler or transition marker. | The pattern could be an artifact of transcription, where 'so' is used to indicate speaker continuation or turn-taking.","The dataset may be drawn from a single domain (e.g., counseling transcripts), inflating the frequency of 'so'. | Some sentences lack 'so' (e.g., s009, s010, s011, s012, s045, s046, s047, s048) but still fit the broader therapeutic context.","The pattern is primarily structural and does not capture the full range of behavioral functions. | Sentences without 'so' (e.g., s009, s010) are still included as supporting because they share the therapeutic context, but they weaken the linguistic pattern.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_8034,REC,True,8034,40,0.86,0.7452318,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,okay_so_it_sounds_like,"A majority of sentences begin with 'okay so it sounds like' or a close variant, followed by a reflective summary or interpretation of the interlocutor's situation, often in a therapeutic or counseling context.","The sentences function as reflective listening or summarizing statements, common in motivational interviewing or therapy, where the speaker mirrors or checks understanding of the other person's experience.",s004: Wow okay so it sounds like you're feeling pretty confident after our discussion || s009: okay so it feels like you're having trouble fitting exercise into your schedule and you're starting to feel pretty discouraged and frustrated,The sentences may be part of a structured interview or questionnaire where the interviewer paraphrases responses. | The pattern could reflect a conversational routine in a specific domain like health coaching or addiction counseling.,"The dataset may be drawn from a single conversation or transcript, artificially inflating the pattern's prevalence. | Some sentences (e.g., s028, s030) lack the 'okay so' opener but still fit the reflective function, suggesting the pattern is not perfectly uniform.","The analysis is based solely on surface form; deeper pragmatic function may vary across sentences. | Without context, it is unclear whether all sentences are from the same speaker or interaction.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_4018,REC,True,4018,43,0.7,0.73076254,linguistic_structure,,,reflection_surface_template,反映式表层模板,assigned_nonbehavior_component,seems_like_feel_pattern,"The majority of sentences use perception verbs (seems, sounds, feels, looks) followed by a complement clause, often with 'like' or 'that', to express the speaker's inference or interpretation of the listener's state or situation.","The sentences function as reflective statements or empathetic inferences, commonly used in therapeutic or counseling contexts to validate or explore the listener's feelings and experiences.",s003: in fact it seems like you're feeling pretty sad and maybe even a little hopeless || s017: ok it seems like you are willing to change your behavior and at the same time you are frustrated about not getting the medication that you need for you to change or support that you need to change,The sentences may represent a therapeutic discourse pattern where the speaker uses tentative language to build rapport and encourage self-disclosure. | The pattern could be a surface artifact of a specific dialogue system or script that frequently uses 'seems like' and 'sounds like' as conversational fillers.,"The dataset may be drawn from a specific domain (e.g., counseling, medical interviews) where such language is common, limiting generalizability. | Some sentences are incomplete or contain transcription errors, making pattern detection noisy.","Outliers include questions, direct requests, and unrelated narratives that do not fit the primary pattern. | The pattern is primarily structural; behavioral function is inferred but not directly evidenced.",4,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_17861,REC,True,17861,44,0.83,0.72938234,linguistic_structure,,,,,nonbehavior_isolated_or_unresolved,second-person statements about personal experiences,"The sentences predominantly use second-person 'you' to describe the addressee's actions, feelings, or states, often in a conversational or therapeutic context. The pattern is a stable linguistic structure of addressing the listener directly.",The available sentences do not support a stable behavioral-function interpretation.,s001: you keep throwing wine into the conversation || s008: you look really healthy good very healthy,The sentences may reflect a therapeutic or coaching discourse where the speaker reflects or summarizes the client's statements. | The pattern could be a transcription artifact from a conversation where the speaker frequently uses 'you' to engage the listener.,"The sentences are extracted from a larger conversation, so the pattern may be influenced by the dialogue context. | Some sentences include discourse markers like 'okay so' or 'and' that are typical of spoken language.","The pattern is purely structural and does not capture the variety of topics or functions across sentences. | Some sentences are incomplete or contain disfluencies, which may affect pattern detection.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_2995,REC,True,2995,45,0.7,0.72910005,unclear_or_mixed,,,mixed_counseling_discourse,混合型咨询话语,assigned_nonbehavior_component,counseling_dialogue_mixed,"The sentences appear to be from a counseling or healthcare dialogue, characterized by frequent use of discourse markers (e.g., 'um', 'yeah', 'so', 'I mean'), second-person address ('you'), and expressions of empathy, advice, or reflection. The pattern is a mix of therapist/healthcare provider statements and client/patient responses, but no single behavioral function or linguistic structure dominates across all sentences.",The available sentences do not support a stable behavioral-function interpretation.,s002: this is a big stuff for you I know I'm it's hard to make a step like this || s006: well I don't mean to be evasive about this but I just I want to know what do you think you should do in this situation,"The sentences could be from a motivational interviewing session, with many examples of reflective listening and open-ended questions. | Alternatively, they might be from a general conversation about health behavior change, with both provider and patient turns.","The sentences are decontextualized, making it hard to distinguish speaker roles. | Transcription artifacts (e.g., 'um', 'yeah') may overrepresent discourse markers.","No single pattern covers all sentences; some are questions, some are statements, some are advice. | The mix of topics (dental, exercise, drinking, etc.) suggests multiple sub-dialogues.",3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
REC_26869,REC,True,26869,47,0.71,0.7188932,surface_artifact,,,,,nonbehavior_isolated_or_unresolved,possessive_clitic_errors,"Many sentences contain a possessive clitic ('s) that is incorrectly attached to a noun that should be plural or is used in a context where a plural or possessive is ambiguous, often resulting in ungrammatical or semantically odd constructions (e.g., 'your wife's foot feeding you', 'your son's always healthy', 'your blood Sugar's under control').",The available sentences do not support a stable behavioral-function interpretation.,s006: your wife's foot feeding you huh || s009: so your husband's always expand your clumsy rushing into things,"The sentences may be from a corpus of therapy or counseling sessions, as many involve personal concerns and advice. | The pattern could reflect a transcription artifact where apostrophes are inserted incorrectly due to speech recognition errors. | The sentences might be examples of non-native English or dialectal variation in possessive marking.","The sentences are drawn from a single source (e.g., therapy transcripts) which may have systematic transcription errors. | Some sentences without possessive clitics still contain other grammatical errors, suggesting a broader pattern of non-standard English. | The feature ID may correspond to a specific annotation or error tag, biasing the selection toward sentences with possessive errors.","The analysis is based solely on surface form and does not consider deeper syntactic or semantic context. | The sample size is small and may not be representative of a larger population. | The interpretation may conflate different types of errors (e.g., possessive vs. plural) under one label.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_11660,QU,False,11660,4,1.0,1.4463559,linguistic_structure,,,wh_question_form,WH 问句形式,assigned_nonbehavior_component,wh_questions_with_would,"The majority of sentences are wh-questions (what, how, where, when, why) that use the modal 'would' to ask about preferences, hypothetical actions, or opinions. This pattern is consistent across diverse topics and contexts.","The sentences function as probing questions, likely from a counselor or interviewer, aimed at eliciting the respondent's thoughts, feelings, or plans regarding behavior change or personal goals.",s002: What would you say? || s017: what would you like to talk about,"The sentences are all questions, but some use 'would' while others use other modals or tenses, suggesting a broader pattern of interrogative forms. | The sentences may reflect a therapeutic or coaching discourse where the speaker asks open-ended questions to explore the client's perspective.","The dataset may be drawn from a specific domain (e.g., counseling, health coaching) that naturally uses many 'would' questions. | Transcription artifacts or incomplete sentences may obscure the pattern.","Outliers include statements, non-'would' questions, and fragments that do not fit the primary pattern. | The pattern is structural and does not capture the full functional diversity of the sentences.",4,0.84,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_12340,QU,False,12340,8,1.0,1.1443644,linguistic_structure,,,do_you_question_form,do you 助动词问句,assigned_nonbehavior_component,do_you_questions,"All sentences begin with 'do you' and are questions, forming a stable linguistic pattern of interrogative structures used to ask about personal experiences, opinions, or actions.","The sentences function as interview or clinical assessment questions, eliciting information about the addressee's thoughts, feelings, behaviors, or medical history.",s001: do you think that this will be helpful I'm black Franny || s008: do you drink alcohol,"The sentences are all questions but vary in topic, suggesting a mixed topical pattern. | The sentences may reflect a specific discourse context such as therapy or medical intake, but this is not directly observable from the text alone.","The pattern may be an artifact of data collection focusing on question-answer pairs. | Some sentences contain transcription errors or incomplete phrases (e.g., s004, s048) that do not affect the initial 'do you' pattern.",The behavioral function is inferred but not explicitly confirmed by context. | The pattern is purely structural and does not capture semantic or pragmatic variation.,5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_12544,QU,False,12544,14,1.0,0.874358,linguistic_structure,,,question_disfluency,问句重复与不流利,assigned_nonbehavior_component,wh-word repetitions and false starts,"The sentences frequently contain repeated wh-words (e.g., 'what what', 'why why', 'how how') and false starts or self-corrections, suggesting a pattern of disfluent questioning or exploratory speech.",The available sentences do not support a stable behavioral-function interpretation.,s004: what what's what kind of drinks do you have what do you drink || s012: Emily why why did you get your lip pierced,"The sentences may be transcriptions of spontaneous speech with disfluencies, reflecting natural conversational repair. | The pattern could be an artifact of transcription where repeated words are captured verbatim.","The dataset may consist of clinical or counseling interviews where questions are rephrased for clarity. | Some sentences (e.g., s008, s017) are short and lack obvious repetitions, but still fit the overall pattern of informal questioning.","The pattern is primarily structural and does not capture semantic or functional consistency. | Some sentences (e.g., s031, s038) contain repetitions but are not questions, slightly broadening the pattern.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_23183,QU,False,23183,15,1.0,0.8679807,linguistic_structure,,,wh_question_form,WH 问句形式,assigned_nonbehavior_component,what-initial questions,"The majority of sentences are questions beginning with 'what', often with repetition or hesitation, and are used to elicit information, opinions, or reflections from an interlocutor.","The sentences function as open-ended probes or requests for information, typical of counseling, interviewing, or coaching contexts.","s001: What, what are your thoughts right now about some of the options out there for you to do, if, if anything? || s005: What are, what are you thinking about?","The sentences may reflect a therapeutic or motivational interviewing style, with open-ended questions to explore client perspectives. | The pattern could be a transcription artifact where many 'what' questions are from a single speaker in a dialogue, but the context is not provided.","The dataset may be drawn from a specific domain (e.g., counseling, health coaching) that naturally uses many 'what' questions. | Transcription errors or disfluencies (repetitions, false starts) may obscure the underlying pattern.","The analysis is based solely on surface form; without context, behavioral function is inferred but not confirmed. | A few sentences are statements or garbled, indicating the pattern is not universal.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_16969,QU,False,16969,20,0.98,0.783192,linguistic_structure,,,do_you_question_form,do you 助动词问句,assigned_nonbehavior_component,do_you_questions,"The majority of sentences are questions beginning with 'do you', often used in clinical or counseling contexts to ask about behaviors, beliefs, or experiences.","The sentences function as interview or assessment questions, likely from a healthcare or therapy setting, probing habits, opinions, and personal history.",s030: do you drink alcohol || s034: do you have any questions,"The sentences could be part of a structured interview or questionnaire about health behaviors, with 'do you' as a standard prompt. | The pattern might reflect a transcription artifact where only questions starting with 'do you' were selected, but the variety of topics suggests genuine diversity.","Some sentences contain transcription errors or disfluencies (e.g., 'veterinarians in' in s006) that obscure the pattern. | A few sentences (e.g., s038) are not questions but still start with 'do you', indicating a conditional or imperative use.",The analysis is based solely on the provided sentences without context of the full conversation. | The pattern is robust but the behavioral function is inferred from content; the exact setting is unknown.,5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QU_8658,QU,False,8658,21,1.0,0.7823935,linguistic_structure,,,wh_question_form,WH 问句形式,assigned_nonbehavior_component,how_questions,"The sentences are predominantly questions beginning with 'how' (often preceded by discourse markers like 'so', 'okay', 'um'), used to inquire about frequency, quantity, feelings, or processes in health or lifestyle contexts.","The sentences function as probing questions in a clinical or counseling interview, eliciting self-report on behaviors (drinking, smoking, exercise) and subjective states (confidence, motivation, feelings).",s001: so just drinking water so why don't we you said you've done it in the past right how do you feel about drinking five bottles || s010: okay and how often do you think you would say you're drinking,"The sentences are all questions, but the pattern is simply interrogative form without a specific discourse function. | The sentences are part of a structured interview script with fixed question templates (e.g., 'how often', 'how many', 'how do you feel').","The dataset may be from a single interview or counseling session, leading to topic homogeneity. | Transcription artifacts like repeated discourse markers ('so', 'okay') may inflate the pattern.","The pattern is primarily structural; behavioral function is inferred but not directly observable. | Some sentences (e.g., s022, s039, s043) are simple greetings, which fit the 'how' question pattern but differ in context.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
